"","Glacier","Plot_ID","SP_nom","CBNA","Taxref","Cover","CNRATIO","DISPERSAL_CBNA","DISPERSAL_INDK","GROWTHF","LDMCst","LHIST_CBNA","SEEDM","SLA","STRAT","LDMC","LDMCp"
"151","GB","B2_01","Artemisia umbelliformis",974,"84053",0.2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"152","GB","B2_03","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"153","GB","B2_05","Artemisia umbelliformis",974,"84053",0.181818182,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"154","GB","B2_07","Artemisia umbelliformis",974,"84053",0.2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"155","GB","B2_09","Artemisia umbelliformis",974,"84053",0.2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"156","GB","B2_10","Artemisia umbelliformis",974,"84053",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"157","GB","B2_12","Artemisia umbelliformis",974,"84053",0.090909091,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"158","GB","B2_18","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"159","GB","B2_21","Artemisia umbelliformis",974,"84053",0.166666667,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"160","GB","B2_22","Artemisia umbelliformis",974,"84053",0.375,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"161","GB","B2_24","Artemisia umbelliformis",974,"84053",3,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"162","GB","B2_26","Artemisia umbelliformis",974,"84053",7,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"163","GB","B2_27","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"164","GB","B2_28","Artemisia umbelliformis",974,"84053",0.166666667,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"165","GB","B2_29","Artemisia umbelliformis",974,"84053",0.2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"166","GB","B2_30","Artemisia umbelliformis",974,"84053",6,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"167","GB","B3_02","Artemisia umbelliformis",974,"84053",0.25,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"168","GB","B3_06","Artemisia umbelliformis",974,"84053",2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"169","GB","B3_07","Artemisia umbelliformis",974,"84053",0.285714286,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"170","GB","B3_11","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"171","GB","B3_14","Artemisia umbelliformis",974,"84053",0.4,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"172","GB","B3_21","Artemisia umbelliformis",974,"84053",0.125,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"173","GB","B3_24","Artemisia umbelliformis",974,"84053",0.153846154,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"174","GB","B3_26","Artemisia umbelliformis",974,"84053",0.25,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"175","GB","B3_29","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"176","GB","B4_17","Artemisia umbelliformis",974,"84053",0.2,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"177","GB","B4_22","Artemisia umbelliformis",974,"84053",0.230769231,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"178","GB","B4_25","Artemisia umbelliformis",974,"84053",1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"179","GB","B4_30","Artemisia umbelliformis",974,"84053",0.166666667,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"180","GB","B4_17","Asplenium septentrionale",40582,"84526",0.2,NA,NA,"meteorochory",NA,NA,NA,NA,NA,NA,NA,299.110590091855
"181","GB","B4_22","Asplenium trichomanes",17521,"84534",0.230769231,NA,"Unassisted dispersal","meteorochory",NA,337,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,181.964903137322
"182","GB","B2_10","Atocion rupestre",42048,"717731",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"183","GB","B2_26","Atocion rupestre",42048,"717731",0.125,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"184","GB","B3_24","Atocion rupestre",42048,"717731",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"185","GB","B4_03","Atocion rupestre",42048,"717731",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"186","GB","B4_10","Atocion rupestre",42048,"717731",0.166666667,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"187","GB","C_16","Atocion rupestre",42048,"717731",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"188","GB","C_25","Atocion rupestre",42048,"717731",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"189","GB","C_26","Atocion rupestre",42048,"717731",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"190","GB","C_09","Avenella flexuosa",41870,"85418",0.111111111,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,NA
"191","GB","C_16","Avenella flexuosa",41870,"85418",0.333333333,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,NA
"192","GB","C_03","Bistorta vivipara",41993,"86082",0.125,NA,"Unassisted dispersal",NA,"forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"193","GB","C_17","Botrychium lunaria",17725,"86183",0.333333333,NA,"Wind dispersal","meteorochory",NA,194,NA,NA,NA,"stress-tolerators",NA,193.643607342498
"194","GB","B1_20","Campanula cochleariifolia",4637,"87622",0.166666667,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"195","GB","B1_31","Campanula cochleariifolia",4637,"87622",0.222222222,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"196","GB","B1_35","Campanula cochleariifolia",4637,"87622",0.2,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"197","GB","B2_05","Campanula cochleariifolia",4637,"87622",0.181818182,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"198","GB","B2_10","Campanula cochleariifolia",4637,"87622",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"199","GB","B2_18","Campanula cochleariifolia",4637,"87622",2,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"200","GB","B2_20","Campanula cochleariifolia",4637,"87622",0.25,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"201","GB","B2_26","Campanula cochleariifolia",4637,"87622",2,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"202","GB","B3_06","Campanula cochleariifolia",4637,"87622",0.181818182,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"203","GB","B3_24","Campanula cochleariifolia",4637,"87622",0.153846154,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"204","GB","B4_14","Campanula cochleariifolia",4637,"87622",0.333333333,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"205","GB","B4_25","Campanula cochleariifolia",4637,"87622",1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"206","GB","B4_26","Campanula cochleariifolia",4637,"87622",0.166666667,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"207","GB","B4_30","Campanula cochleariifolia",4637,"87622",1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"208","GB","B2_12","Campanula scheuchzeri",4699,"87724",0.090909091,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"209","GB","B4_18","Campanula scheuchzeri",4699,"87724",0.285714286,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"210","GB","B4_22","Campanula scheuchzeri",4699,"87724",0.230769231,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"211","GB","C_03","Campanula scheuchzeri",4699,"87724",1,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"212","GB","C_08","Campanula scheuchzeri",4699,"87724",0.125,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"213","GB","C_09","Campanula scheuchzeri",4699,"87724",0.111111111,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"214","GB","C_13","Campanula scheuchzeri",4699,"87724",0.166666667,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"215","GB","C_16","Campanula scheuchzeri",4699,"87724",1,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"216","GB","C_19","Campanula scheuchzeri",4699,"87724",0.2,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"217","GB","C_20","Campanula scheuchzeri",4699,"87724",0.166666667,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"218","GB","C_21","Campanula scheuchzeri",4699,"87724",1,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"219","GB","C_23","Campanula scheuchzeri",4699,"87724",1,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"220","GB","C_26","Campanula scheuchzeri",4699,"87724",0.125,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"221","GB","C_30","Campanula scheuchzeri",4699,"87724",0.166666667,20.0848541833333,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.113263889,25,"competitors/stress-tolerators/ruderals",272.084807083333,245.333333
"222","GB","B3_24","Cardamine alpina",3925,"87891",0.153846154,NA,"Unassisted dispersal","autochory","forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"223","GB","B4_15","Cardamine alpina",3925,"87891",0.2,NA,"Unassisted dispersal","autochory","forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"224","GB","B4_19","Cardamine alpina",3925,"87891",0.333333333,NA,"Unassisted dispersal","autochory","forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"225","GB","C_08","Cardamine alpina",3925,"87891",0.125,NA,"Unassisted dispersal","autochory","forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"226","GB","C_23","Cardamine alpina",3925,"87891",0.25,NA,"Unassisted dispersal","autochory","forbs",NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"227","GB","B2_26","Cardamine resedifolia",3955,"87970",0.125,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"228","GB","B4_03","Cardamine resedifolia",3955,"87970",0.142857143,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"229","GB","B4_11","Cardamine resedifolia",3955,"87970",0.25,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"230","GB","C_02","Cardamine resedifolia",3955,"87970",0.111111111,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"231","GB","C_04","Cardamine resedifolia",3955,"87970",0.333333333,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"232","GB","C_08","Cardamine resedifolia",3955,"87970",0.125,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"233","GB","C_09","Cardamine resedifolia",3955,"87970",0.111111111,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"234","GB","C_14","Cardamine resedifolia",3955,"87970",0.142857143,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"235","GB","C_21","Cardamine resedifolia",3955,"87970",0.1,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"236","GB","C_23","Cardamine resedifolia",3955,"87970",0.25,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"237","GB","C_25","Cardamine resedifolia",3955,"87970",0.125,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"238","GB","C_26","Cardamine resedifolia",3955,"87970",0.125,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"239","GB","C_28","Cardamine resedifolia",3955,"87970",0.125,NA,"Unassisted dispersal","autochory",NA,NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,137.20052670858
"240","GB","B4_18","Carduus defloratus",40190,"88108",0.285714286,NA,"Wind dispersal",NA,NA,NA,"Hemicryptophyte",2.819,15.04,"competitors/stress-tolerators/ruderals",171.01,160.017087
"241","GB","B3_02","Carex ferruginea",13924,"88504",2,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,NA
"242","GB","C_02","Carex foetida",13945,"88515",1,NA,"Unassisted dispersal","meteorochory","graminoids",NA,"Hemicryptophyte",0.39775,19.223176635,NA,261.063614,NA
"243","GB","C_13","Carex foetida",13945,"88515",2,NA,"Unassisted dispersal","meteorochory","graminoids",NA,"Hemicryptophyte",0.39775,19.223176635,NA,261.063614,NA
"244","GB","C_17","Carex foetida",13945,"88515",8,NA,"Unassisted dispersal","meteorochory","graminoids",NA,"Hemicryptophyte",0.39775,19.223176635,NA,261.063614,NA
"245","GB","C_21","Carex foetida",13945,"88515",0.1,NA,"Unassisted dispersal","meteorochory","graminoids",NA,"Hemicryptophyte",0.39775,19.223176635,NA,261.063614,NA
"246","GB","B2_10","Carex frigida",13946,"88519",2,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"247","GB","B3_01","Carex frigida",13946,"88519",35,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"248","GB","B3_08","Carex frigida",13946,"88519",2,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"249","GB","B3_18","Carex frigida",13946,"88519",5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"250","GB","B3_27","Carex frigida",13946,"88519",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"251","GB","B3_30","Carex frigida",13946,"88519",0.153846154,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.3313475,27.9,"competitors/stress-tolerators/ruderals",210.13,351.48874891631
"252","GB","C_04","Carex sempervirens",NA,"88865",1,NA,"Unassisted dispersal","epichory","graminoids",NA,"Hemicryptophyte",1.00219388883333,14.2101794308333,"competitors/stress-tolerators",409.8850026,348.257397363636
"253","GB","C_16","Carex sempervirens",NA,"88865",1,NA,"Unassisted dispersal","epichory","graminoids",NA,"Hemicryptophyte",1.00219388883333,14.2101794308333,"competitors/stress-tolerators",409.8850026,348.257397363636
"254","GB","B1_04","Cerastium arvense subsp. strictum",4981,"133087",1,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"255","GB","B1_21","Cerastium arvense subsp. strictum",4981,"133087",0.2,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"256","GB","B2_01","Cerastium arvense subsp. strictum",4981,"133087",0.2,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"257","GB","B2_10","Cerastium arvense subsp. strictum",4981,"133087",0.1,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"258","GB","B2_15","Cerastium arvense subsp. strictum",4981,"133087",0.25,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"259","GB","B2_22","Cerastium arvense subsp. strictum",4981,"133087",0.375,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"260","GB","B3_06","Cerastium arvense subsp. strictum",4981,"133087",0.181818182,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"261","GB","B3_08","Cerastium arvense subsp. strictum",4981,"133087",2,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"262","GB","B3_24","Cerastium arvense subsp. strictum",4981,"133087",0.153846154,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"263","GB","B3_25","Cerastium arvense subsp. strictum",4981,"133087",0.333333333,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"264","GB","B3_28","Cerastium arvense subsp. strictum",4981,"133087",0.222222222,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"265","GB","B4_04","Cerastium arvense subsp. strictum",4981,"133087",0.285714286,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"266","GB","B4_10","Cerastium arvense subsp. strictum",4981,"133087",1,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"267","GB","B4_12","Cerastium arvense subsp. strictum",4981,"133087",0.142857143,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"268","GB","B4_19","Cerastium arvense subsp. strictum",4981,"133087",0.333333333,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"269","GB","B4_22","Cerastium arvense subsp. strictum",4981,"133087",2,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
